name_in_home_country,date_of_birth,place_of_birth,age,height,citizenship,position,foot,current_club,current_club_url,current_club_id,joined,fetched_name,national_team,player_id,full_name,first_left,age_first_left,started_abroad,no_transfers,days_abroad,days_home,currently_abroad,total_days,has_played_home_over_16
,2000-02-06,"Epsom, England",22,"1,82 m",England,midfield - Central Midfield,right,Chelsea FC,/chelsea-fc/startseite/verein/631,631,"Jul 1, 2022",Conor Gallagher,england,488362,,2020-01-14,19.93743882489031,False,False,198,2281,False,2479,True
백승호,1997-03-17,"Seoul, Korea, South",25,"1,82 m","Korea, South",midfield - Central Midfield,,Jeonbuk Hyundai Motors,/jeonbuk-hyundai-motors/startseite/verein/6502,6502,"Mar 30, 2021",Seung-ho Paik,south korea,282689,,2011-01-01,13.793575501208101,False,False,3741,0,False,3741,False
Nicolas Alexis Julio N'Koulou Ndoubena,1990-03-27,"Yaoundé, Cameroon",32,"1,84 m",Cameroon,Defender - Centre-Back,right,Aris Thessaloniki,/aris-thessaloniki/startseite/verein/605,605,"Aug 23, 2022",Nicolas N'Koulou,cameroon,60577,,2007-11-16,17.640334846026956,False,False,5483,599,True,6082,True
田中 碧,1998-09-10,"Kawasaki, Kanagawa, Japan",24,"1,80 m",Japan,midfield - Central Midfield,right,Fortuna Düsseldorf,/fortuna-dusseldorf/startseite/verein/38,38,"Jul 1, 2022",Ao Tanaka,japan,489359,,2021-07-01,22.80676536821427,False,False,506,2487,True,2993,True
,1991-06-28,"Drongen, Belgium",31,"1,81 m",Belgium,midfield - Attacking Midfield,right,Manchester City,/manchester-city/startseite/verein/281,281,"Aug 30, 2015",Kevin De Bruyne,belgium,88755,,2012-06-30,21.00796046462282,False,False,3796,1828,True,5624,True
André-Frank Zambo Anguissa,1995-11-16,"Yaoundé, Cameroon",26,"1,84 m",Cameroon,midfield - Defensive Midfield,right,SSC Napoli,/ssc-napoli/startseite/verein/6195,6195,"Jul 1, 2022",Frank Anguissa,cameroon,354361,,2014-07-01,18.62324346153583,False,False,3064,958,True,4022,True
,1997-10-31,"Manchester, England",25,"1,85 m",England,Attack - Left Winger,right,Manchester United,/manchester-united/startseite/verein/985,985,"Jan 1, 2016",Marcus Rashford,england,258923,,,,False,False,0,3307,False,3307,True
,1989-05-31,"Gladsaxe, Denmark",33,"1,78 m",Denmark,midfield - Central Midfield,right,Bröndby IF,/brondby-if/startseite/verein/206,206,"Aug 12, 2022",Daniel Wass,denmark,63463,,2008-07-01,19.085949745716885,False,False,4194,2188,False,6382,True
Jordan Marcel Gilbert Veretout,1993-03-01,"Ancenis, France",29,"1,77 m",France,midfield - Central Midfield,right,Olympique Marseille,/olympique-marseille/startseite/verein/244,244,"Aug 5, 2022",Jordan Veretout,france,164771,,2017-06-30,24.331779571106868,False,False,2252,2760,False,5012,True
Kenneth Ina Dorothea Taylor,2002-05-16,"Alkmaar, Netherlands",20,"1,82 m",Netherlands,midfield - Central Midfield,both,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,610,"Nov 10, 2020",Kenneth Taylor,netherlands,470394,,,,False,False,0,1649,False,1649,True
أمين حاريث,1997-06-18,"Pontoise, France",25,"1,80 m",Morocco,midfield - Attacking Midfield,right,Olympique Marseille,/olympique-marseille/startseite/verein/244,244,"Sep 1, 2022",Amine Harit,morocco,372711,,,,True,True,3442,0,True,3442,False
عبد الرزاق حمد الله,1990-12-17,"Safi, Morocco",31,"1,82 m",Morocco,Attack - Centre-Forward,right,Al-Ittihad Club (Jeddah),/al-ittihad-club-jeddah-/startseite/verein/8023,8023,"Jan 2, 2022",Abderrazak Hamdallah,morocco,235052,,2013-03-25,22.270135594844522,False,False,3527,2290,True,5817,True
,1996-11-16,"Oyonnax, France",25,"1,80 m",Senegal,Attack - Centre-Forward,right,US Salernitana 1919,/us-salernitana-1919/startseite/verein/380,380,"Aug 18, 2022",Boulaye Dia,senegal,626913,,,,True,True,3656,0,True,3656,False
,1995-09-29,"Tema, Ghana",27,"1,77 m",Ghana,Defender - Centre-Back,right,Celta de Vigo,/celta-de-vigo/startseite/verein/940,940,"Jul 11, 2019",,,358250,,2016-01-01,20.257773944707967,False,False,2633,1437,True,4070,True
وهبي خزري,1991-02-08,"Ajaccio, France",31,"1,76 m",Tunisia,Attack - Centre-Forward,right,Montpellier HSC,/montpellier-hsc/startseite/verein/969,969,"Jul 1, 2022",,,103565,,,,True,True,5764,0,True,5764,False
,2000-02-13,"Santo Tirso, Portugal",22,"1,72 m",Portugal,midfield - Central Midfield,right,Paris Saint-Germain,/paris-saint-germain/startseite/verein/583,583,"Jul 1, 2022",Vitinha,portugal,487469,Vítor Machado Ferreira,2020-01-09,19.90458394080645,False,False,435,2037,True,2472,True
Francisco Guillermo Ochoa Magaña,1985-07-13,"Guadalajara, Mexico",37,"1,83 m",Mexico,Goalkeeper,right,CF América,/cf-america/startseite/verein/3631,3631,"Aug 6, 2019",Guillermo Ochoa,mexico,29559,,2003-01-01,17.47058461159367,False,False,2958,4842,False,7800,True
Rodrigo Javier de Paul,1994-05-24,"Sarandí, Argentina",28,"1,80 m",Argentina,midfield - Central Midfield,right,Atlético de Madrid,/atletico-de-madrid/startseite/verein/13,13,"Jul 12, 2021",Rodrigo de Paul,argentina,255901,,2016-06-30,22.103123267418223,False,False,2917,1646,True,4563,True
,1993-02-09,"Hannover, Germany",29,"1,89 m",Germany,Attack - Centre-Forward,right,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,86,"Jul 1, 2019",Niclas Füllkrug,germany,75489,,,,False,False,0,5032,False,5032,True
Стефан Митровић,1990-05-22,"Belgrad, Jugoslawien (SFR)",32,"1,89 m",Serbia,Defender - Centre-Back,both,Getafe CF,/getafe-cf/startseite/verein/3709,3709,"Jul 6, 2021",Stefan Mitrović,serbia,143029,,2009-07-01,19.110590908779784,False,False,4524,1502,True,6026,True
Amadou Zeund Georges Ba Mvom Onana,2001-08-16,"Dakar, Senegal",21,"1,95 m",Belgium,midfield - Defensive Midfield,right,Everton FC,/everton-fc/startseite/verein/29,29,"Aug 9, 2022",Amadou Onana,belgium,485706,,2017-07-01,15.874384826519368,False,False,1968,0,True,1968,False
Jeremie Agyekum Frimpong,2000-12-10,"Amsterdam, Netherlands",21,"1,71 m",Netherlands,Defender - Right-Back,right,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,15,"Jan 27, 2021",Jeremie Frimpong,netherlands,484547,,,,True,True,2171,0,True,2171,False
مجید حسینی‎,1996-06-20,"Tehran, Iran",26,"1,87 m",Iran,Defender - Centre-Back,right,Kayserispor,/kayserispor/startseite/verein/3205,3205,"Aug 6, 2021",Majid Hosseini,iran,294767,,2018-07-30,22.1085990814322,False,False,1574,2231,True,3805,True
محمد كنو,1994-09-22,"Khobar, Saudi Arabia",28,"1,92 m",Saudi Arabia,midfield - Central Midfield,right,Al-Hilal Saudi FC,/al-hilal-saudi-fc/startseite/verein/1114,1114,"Jul 4, 2017",Mohamed Kanno,saudi arabia,308120,,,,False,False,0,4442,False,4442,True
Никола Миленковић,1997-10-12,"Belgrad, Yugoslavia (Republic)",25,"1,95 m",Serbia,Defender - Centre-Back,right,ACF Fiorentina,/acf-fiorentina/startseite/verein/430,430,"Jul 1, 2017",Nikola Milenković,serbia,413507,,2017-07-01,19.718406264331232,False,False,1968,1358,True,3326,True
,1996-01-01,"Jerslev, West Zealand, Denmark",26,"1,80 m",Denmark,midfield - Central Midfield,right,Brentford FC,/brentford-fc/startseite/verein/1148,1148,"Jul 10, 2019",Mathias Jensen,denmark,319859,,2018-08-08,22.60142234269013,False,False,1565,2411,True,3976,True
Gabriel Fernando de Jesus,1997-04-03,"São Paulo, Brazil",25,"1,75 m",Brazil,Attack - Centre-Forward,right,Arsenal FC,/arsenal-fc/startseite/verein/11,11,"Jul 4, 2022",Gabriel Jesus,brazil,363205,,2017-01-01,19.748523241408105,False,False,2149,1369,True,3518,True
علي الحسن,1997-03-04,,25,"1,76 m",Saudi Arabia,midfield - Defensive Midfield,right,Al-Nassr FC,/al-nassr-fc/startseite/verein/18544,18544,"Oct 4, 2020",Ali Al-Hassan,saudi arabia,141805,,,,False,False,0,3548,False,3548,True
Manuel Obafemi Akanji,1995-07-19,"Wiesendangen, Switzerland",27,"1,88 m",Switzerland,Defender - Centre-Back,right,Manchester City,/manchester-city/startseite/verein/281,281,"Sep 1, 2022",Manuel Akanji,switzerland,284730,,2018-01-15,22.494643969417577,False,False,1770,2372,True,4142,True
Connor Richard John Roberts,1995-09-23,"Neath, Wales",27,"1,75 m",Wales,Defender - Right-Back,right,Burnley FC,/burnley-fc/startseite/verein/1132,1132,"Aug 31, 2021",Connor Roberts,wales,214666,,2015-07-01,19.770426497464015,False,False,1028,3048,True,4076,True
,1989-07-05,"Zenica, Jugoslawien (SFR)",33,"1,88 m",Croatia,Defender - Centre-Back,right,Zenit St. Petersburg,/zenit-st-petersburg/startseite/verein/964,964,"Aug 1, 2020",Dejan Lovren,croatia,37838,,2010-01-13,20.52608883139284,False,False,4694,1653,True,6347,True
Borna Barišić,1992-11-10,"Osijek, Croatia",30,"1,86 m",Croatia,Defender - Left-Back,left,Rangers FC,/rangers-fc/startseite/verein/124,124,"Aug 7, 2018",Borna Barisic,croatia,39125,,2018-08-07,25.73906377269896,False,False,1566,3557,True,5123,True
Luka Modrić,1985-09-09,"Zadar, Jugoslawien (SFR)",37,"1,72 m",Croatia,midfield - Central Midfield,both,Real Madrid,/real-madrid/startseite/verein/418,418,"Aug 27, 2012",Luka Modric,croatia,27992,,2002-07-01,16.80801111590245,False,False,5592,2150,True,7742,True
,1998-06-04,"Poznań, Poland",24,"1,82 m",Poland,Defender - Right-Back,right,FC Augsburg,/fc-augsburg/startseite/verein/167,167,"Sep 2, 2020",Robert Gumny,poland,353826,,2020-09-02,22.248232338788615,False,False,809,2282,True,3091,True
Jackson Gabriel Porozo Vernaza,2000-08-04,"San Lorenzo, Ecuador",22,"1,92 m",Ecuador,Defender - Centre-Back,right,ESTAC Troyes,/estac-troyes/startseite/verein/1095,1095,"Jul 1, 2022",,,491616,,2018-08-09,18.012690198977392,False,False,1564,735,True,2299,True
ناصر الدوسري,1998-12-19,"Riyadh, Saudi Arabia",23,"1,78 m",Saudi Arabia,Defender - Left-Back,left,Al-Hilal Saudi FC,/al-hilal-saudi-fc/startseite/verein/1114,1114,"Jul 1, 2018",Nasser Al-Dawsari,saudi arabia,509911,,,,False,False,0,2893,False,2893,True
Fabian Lukas Schär,1991-12-20,"Wil, Switzerland",30,"1,86 m",Switzerland,Defender - Centre-Back,right,Newcastle United,/newcastle-united/startseite/verein/762,762,"Jul 26, 2018",Fabian Schär,switzerland,135343,,2015-07-01,23.529572818059236,False,False,2699,2750,True,5449,True
سردار آزمون,1995-01-01,"Gonbad-e Kavus, Golestan, Iran",27,"1,86 m",Iran,Attack - Centre-Forward,both,Bayer 04 Leverkusen,/bayer-04-leverkusen/startseite/verein/15,15,"Jan 30, 2022",Sardar Azmoun,iran,180337,,2013-01-01,18.00173857094944,False,False,3610,731,True,4341,True
,2000-02-24,"São Paulo, Brazil",22,"1,72 m",Brazil,Attack - Right Winger,left,Manchester United,/manchester-united/startseite/verein/985,985,"Aug 30, 2022",Antony,brazil,602105,Antony Matheus dos Santos,2020-07-01,20.350862782945576,False,False,872,1589,True,2461,True
Masour Ousmane Dembélé,1997-05-15,"Vernon, France",25,"1,78 m",France,Attack - Right Winger,both,FC Barcelona,/fc-barcelona/startseite/verein/131,131,"Aug 25, 2017",Ousmane Dembélé,france,288230,,2016-07-01,19.129756257828703,False,False,2333,1143,True,3476,True
Denis Frimpong Odoi,1988-05-27,"Leuven, Belgium",34,"1,78 m",Ghana,Defender - Right-Back,right,Club Brugge KV,/club-brugge-kv/startseite/verein/2282,2282,"Jan 31, 2022",,,59641,,,,True,True,6751,0,True,6751,False
Tarek Salman Suleiman Odeh/ طارق سلمان سليمان عودة,1997-12-05,"Al-Wakrah, Qatar",24,"1,79 m",Qatar,Defender - Centre-Back,right,Al-Sadd SC,/al-sadd-sc/startseite/verein/656,656,"Jul 1, 2019",Tarek Salman,qatar,311730,,2009-07-01,11.570395011533433,False,False,3300,0,False,3300,False
Alan Steven Franco Palma,1998-08-21,"Alfredo Baquerizo Moreno, Ecuador",24,"1,74 m",Ecuador,midfield - Central Midfield,right,Club Atlético Talleres,/club-atletico-talleres/startseite/verein/3938,3938,"Jun 24, 2022",,,400960,,2020-07-17,21.90599396291505,False,False,856,2157,True,3013,True
Kieffer Roberto Francisco Moore,1992-08-08,"Torquay, England",30,"1,95 m",Wales,Attack - Centre-Forward,right,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,989,"Jan 31, 2022",Kieffer Moore,wales,275590,,,,True,True,4681,536,True,5217,True
Enzo Jeremías Fernández,2001-01-17,"San Martín, Argentina",21,"1,78 m",Argentina,midfield - Central Midfield,right,SL Benfica,/sl-benfica/startseite/verein/294,294,"Jul 14, 2022",Enzo Fernández,argentina,648195,,2022-07-14,21.48709419084581,False,False,129,2004,True,2133,True
Timothy Michael Ream,1987-10-05,"St. Louis, Missouri, United States",35,"1,86 m",United States,Defender - Centre-Back,left,Fulham FC,/fulham-fc/startseite/verein/931,931,"Aug 20, 2015",Tim Ream,united states,145466,,2012-01-26,24.30987631505096,False,False,3951,3035,True,6986,True
José Luis Gayà Peña,1995-05-25,"Pedreguer, Spain",27,"1,72 m",Spain,Defender - Left-Back,left,Valencia CF,/valencia-cf/startseite/verein/1049,1049,"Jul 1, 2014",José Gayà,spain,221322,,,,False,False,0,4197,False,4197,True
Ángel Fabián di María,1988-02-14,"Rosario, Argentina",34,"1,80 m",Argentina,Attack - Right Winger,left,Juventus FC,/juventus-fc/startseite/verein/506,506,"Jul 8, 2022",Ángel Di María,argentina,45320,,2007-07-27,19.44735347063937,False,False,5595,1259,True,6854,True
Mamadou Loum N'Diaye,1996-12-30,"Dakar, Senegal",25,"1,88 m",Senegal,midfield - Defensive Midfield,right,Reading FC,/reading-fc/startseite/verein/1032,1032,"Jul 29, 2022",Mamadou Loum,senegal,364237,,2015-07-15,18.538368344319185,False,False,2685,927,True,3612,True
Yannick Ferreira Carrasco,1993-09-04,"Ixelles, Belgium",29,"1,81 m",Belgium,Attack - Left Winger,right,Atlético de Madrid,/atletico-de-madrid/startseite/verein/13,13,"Sep 8, 2020",Yannick Carrasco,belgium,140776,,2010-07-01,16.82170065093739,False,False,4525,300,True,4825,True
عبدالرحمن علي العبود,1995-06-10,,27,"1,74 m",Saudi Arabia,Attack - Right Winger,right,Al-Ittihad Club (Jeddah),/al-ittihad-club-jeddah-/startseite/verein/8023,8023,"Jul 4, 2019",Abdulrahman Al-Obood,saudi arabia,441191,,,,False,False,0,4181,False,4181,True
Alphonso Boyle Davies,2000-11-02,"Buduburam, Ghana",22,"1,85 m",Canada,Defender - Left-Back,left,Bayern Munich,/bayern-munich/startseite/verein/27,27,"Jan 1, 2019",Alphonso Davies,canada,424204,,2019-01-01,18.16327508436176,False,False,1419,790,True,2209,True
سلطان الغنام,1994-05-06,,28,"1,73 m",Saudi Arabia,Defender - Right-Back,right,Al-Nassr FC,/al-nassr-fc/startseite/verein/18544,18544,"Jul 1, 2018",Sultan Al-Ghannam,saudi arabia,435045,,,,False,False,0,4581,False,4581,True
أيمن المثلوثي / Aymen Mathlouthi,1984-09-14,"Tunis, Tunisia",38,"1,82 m",Tunisia,Goalkeeper,right,Etoile Sportive du Sahel,/etoile-sportive-du-sahel/startseite/verein/250,250,"Jan 30, 2020",,,63068,,2002-07-01,17.79365763841831,False,False,390,7712,False,8102,True
إلياس صخيري,1995-05-10,"Lunel, France",27,"1,85 m",Tunisia,midfield - Defensive Midfield,right,1. FC Köln,/1-fc-koln/startseite/verein/3,3,"Jul 29, 2019",,,290587,,,,True,True,4212,0,True,4212,False
Martin Erlić,1998-01-24,"Zadar, Croatia",24,"1,93 m",Croatia,Defender - Centre-Back,right,US Sassuolo,/us-sassuolo/startseite/verein/6574,6574,"Aug 31, 2021",Martin Erlic,croatia,357003,,2014-09-16,16.64373669548314,False,False,2987,235,True,3222,True
,2000-07-12,"São Gonçalo, Brazil",22,"1,76 m",Brazil,Attack - Left Winger,right,Real Madrid,/real-madrid/startseite/verein/418,418,"Jul 12, 2018",Vinicius Junior,brazil,371998,Vinicius José Paixão de Oliveira Junior,2018-07-12,17.99900066394245,False,False,1592,730,True,2322,True
정우영,1999-09-20,"Ulsan, Korea, South",23,"1,79 m","Korea, South",Attack - Second Striker,right,SC Freiburg,/sc-freiburg/startseite/verein/60,60,"Jul 1, 2019",Woo-yeong Jeong,south korea,297583,,2018-01-01,18.283742992669254,False,False,1784,834,True,2618,True
عز الدين اوناهي,2000-04-19,"Casablanca, Morocco",22,"1,82 m",Morocco,midfield - Central Midfield,right,Angers SCO,/angers-sco/startseite/verein/1420,1420,"Jul 14, 2021",Azzedine Ounahi,morocco,593482,,2018-07-18,18.245412294571416,False,False,1586,820,True,2406,True
Jackson Alexander Irvine,1993-03-07,"Melbourne, Australia",29,"1,89 m",Australia,midfield - Central Midfield,right,FC St. Pauli,/fc-st-pauli/startseite/verein/35,35,"Jul 5, 2021",Jackson Irvine,australia,192557,,2010-01-01,16.82170065093739,False,False,4706,300,True,5006,True
伊藤 洋輝,1999-05-12,"Hamamatsu, Shizuoka, Japan",23,"1,88 m",Japan,Defender - Centre-Back,left,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,79,"Jul 1, 2022",Hiroki Ito,japan,353892,,2021-07-04,22.146929779530037,False,False,503,2246,True,2749,True
Ricardo Iván Rodríguez Araya,1992-08-25,"Zürich, Switzerland",30,"1,80 m",Switzerland,Defender - Centre-Back,left,Torino FC,/torino-fc/startseite/verein/416,416,"Sep 1, 2020",Ricardo Rodríguez,switzerland,86784,,2012-01-13,19.384381609478634,False,False,3964,1236,True,5200,True
Brenden Russell Aaronson,2000-10-22,"Medford, New Jersey, United States",22,"1,78 m",United States,midfield - Attacking Midfield,right,Leeds United,/leeds-united/startseite/verein/399,399,"Jul 1, 2022",Brenden Aaronson,united states,393323,,2021-01-01,20.19480208354723,False,False,688,1532,True,2220,True
,1991-11-16,"Belgrad, Jugoslawien (SFR)",30,"1,87 m",Serbia,midfield - Defensive Midfield,right,Sevilla FC,/sevilla-fc/startseite/verein/368,368,"Jul 23, 2019",Nemanja Gudelj,serbia,74294,,,,True,True,5483,0,True,5483,False
Филип Костић,1992-11-01,"Kragujevac, Yugoslavia (Republic)",30,"1,84 m",Serbia,midfield - Left Midfield,left,Juventus FC,/juventus-fc/startseite/verein/506,506,"Aug 12, 2022",Filip Kostić,serbia,161011,,2012-07-01,19.66364812419146,False,False,3794,1338,True,5132,True
,2001-12-11,"Paris, France",20,"1,90 m",Germany,Defender - Centre-Back,right,Southampton FC,/southampton-fc/startseite/verein/180,180,"Jul 1, 2022",Armel Bella-Kotchap,germany,467563,,2022-07-01,20.553467901462728,False,False,142,1663,True,1805,True
محمد العويس,1991-10-10,"Al-Hasaa, Saudi Arabia",31,"1,85 m",Saudi Arabia,Goalkeeper,left,Al-Hilal Saudi FC,/al-hilal-saudi-fc/startseite/verein/1114,1114,"Jan 31, 2022",Mohammed Al-Owais,saudi arabia,262845,,,,False,False,0,5520,False,5520,True
Hirving Rodrigo Lozano Bahena,1995-07-30,"Mexico City, Mexico",27,"1,75 m",Mexico,Attack - Right Winger,right,SSC Napoli,/ssc-napoli/startseite/verein/6195,6195,"Aug 23, 2019",Hirving Lozano,mexico,316889,,2017-07-01,21.92242140495698,False,False,1968,2163,True,4131,True
南野 拓実,1995-01-16,"Izumisano, Osaka, Japan",27,"1,72 m",Japan,Attack - Left Winger,right,AS Monaco,/as-monaco/startseite/verein/162,162,"Jul 1, 2022",Takumi Minamino,japan,165793,,2015-01-07,19.975769522988152,False,False,2874,1452,True,4326,True
سید حسین حسینی / Seyed Hossein Hosseini,1992-06-30,"Shiraz, Fars, Iran",30,"1,89 m",Iran,Goalkeeper,right,Esteghlal FC,/esteghlal-fc/startseite/verein/1076,1076,"Jul 1, 2012",Hossein Hosseini,iran,132561,,,,False,False,0,5256,False,5256,True
,1994-12-21,"Accra, Ghana",27,"1,86 m",Ghana,Defender - Centre-Back,right,Leicester City,/leicester-city/startseite/verein/1003,1003,"Jan 22, 2016",,,214056,,2012-08-01,17.61295577595707,False,False,3763,589,True,4352,True
,1999-01-10,"Paris, France",23,"1,85 m",France,midfield - Central Midfield,right,AS Monaco,/as-monaco/startseite/verein/162,162,"Jan 29, 2020",Youssouf Fofana,france,569598,,2020-01-29,21.051766976734637,False,False,1026,1845,True,2871,True
,2002-02-15,"Techiman, Ghana",20,"1,75 m",Ghana,Attack - Left Winger,right,Stade Rennais FC,/stade-rennais-fc/startseite/verein/273,273,"Jul 16, 2021",,,746695,,2020-02-15,17.99900066394245,False,False,1009,730,True,1739,True
Diego Nicolás de la Cruz Arcosa,1997-06-01,"Montevideo, Uruguay",25,"1,67 m",Uruguay,midfield - Central Midfield,right,CA River Plate,/ca-river-plate/startseite/verein/209,209,"Aug 15, 2017",Nicolás de la Cruz,uruguay,397458,,2017-08-15,20.205753711575188,False,False,1923,1536,True,3459,True
